mass,dispersion,kinetic_energy,mean_radius,Group_M_Crit200,Group_M_Crit500,Group_M_Mean200,Group_M_TopHat200,Group_R_Crit200,Group_R_Crit500,Group_R_Mean200,Group_R_TopHat200
167,61.890297,4654659.552734375,52.15744362774359,53.29871,43.206112,69.338715,62.519753,131.86377,90.592026,222.00528,176.77475
195,68.35672,10881060.9375,41.10532898894087,59.276035,49.114574,75.870476,67.510086,136.61623,94.54362,228.77751,181.35536
159,66.27794,2249366.7890625,44.04680987269041,69.63253,56.907158,83.36427,77.46336,144.1564,99.304474,236.06815,189.87302
175,69.19008,7257614.35546875,36.00575040878887,59.651844,48.627617,79.42277,70.34768,136.90903,94.22981,232.28775,183.86386
161,71.83813,9352317.6796875,48.367058153800556,66.8164,52.181755,88.962616,79.431755,142.17667,96.47278,241.23962,191.46347
192,68.27768,8127678.75,41.41989162075391,60.214703,48.331753,74.511795,68.31832,137.3324,94.04065,227.3918,182.0817
175,63.886772,3690819.04296875,45.103088300234496,56.656544,34.81191,73.48717,65.559166,134.57889,84.298065,226.35062,179.5982
200,66.26485,8168258.59375,43.145891961623214,55.12683,43.014027,70.14023,63.507893,133.34842,90.45479,222.8555,177.7009
212,67.565796,8346127.796875,43.53021103166096,52.95126,41.41205,72.7532,61.19519,131.5702,89.317116,225.59303,175.5168
167,66.96069,9901927.0859375,42.80785216559282,28.947954,18.272696,64.822174,40.303986,107.584,67.996506,217.07883,152.71622
155,65.01343,8442438.28125,39.955482123956564,55.565964,42.390114,75.04381,65.69383,133.7042,90.01491,227.93921,179.71307
177,64.379616,5197695.57421875,46.221509911681004,52.43377,39.623253,74.89636,65.711624,131.14606,88.01627,227.78299,179.73848
209,123.49059,32113434.546875,60.356086501150614,59.870907,49.820137,74.56309,68.19065,137.07715,94.99795,227.4493,181.97389
160,73.67149,6430081.875,46.13376176521241,56.88218,44.60302,79.854065,67.42083,134.75784,91.55951,232.70163,181.28516
174,61.88076,12617079.84375,47.77590000296959,58.26937,43.95139,78.757675,68.86687,135.83743,91.10817,231.63367,182.56436
189,63.67905,13242190.5,51.5096556861551,63.651623,54.458763,80.18661,71.925606,139.90231,97.85507,233.02725,185.23611
195,55.7445,3574444.453125,71.56480959700968,52.66152,42.37579,74.17918,64.46012,131.33818,90.01071,227.06372,178.59103
169,68.37137,2323781.5224609375,43.48342053390148,59.033684,47.498825,82.7104,71.05878,136.43138,93.49802,235.45111,184.48807
193,63.04472,1500646.5268554688,48.46679053905107,44.02673,29.546074,66.29312,54.483105,123.7236,79.812,218.71143,168.85355
199,51.74116,447416.51953125,63.62996319971335,53.135952,44.88965,69.03426,61.916965,131.73189,91.750854,221.68358,176.20284
165,75.56122,11793163.59375,33.35370084940444,63.07249,50.804443,81.95665,73.75542,139.46996,95.61529,234.7356,186.79045
157,59.53782,13687248.9609375,43.80782868954118,64.31883,53.387722,81.80271,75.2052,140.38397,97.211105,234.58427,188.00008
178,73.91213,19664346.96875,38.91084780814262,60.058567,25.81346,74.66747,69.54175,137.21338,76.297,227.54965,183.15652
193,69.37414,25972984.046875,42.103207166567934,53.491367,43.983215,71.13673,62.65447,132.01595,91.13196,223.91373,176.89992
203,70.874535,6069927.58203125,43.49595886401402,40.641064,33.914223,62.23542,49.785316,120.46918,83.567474,214.15744,163.85138
116,64.40745,18486503.125,43.43387743437575,61.9674,42.924496,77.561806,70.82555,138.65048,90.39543,230.45392,184.27927
164,70.20821,5786930.90625,42.67812225415529,56.21071,43.402943,70.78384,65.699684,134.21855,90.72948,223.54327,179.72313
132,81.352295,33151872.1875,34.5740261070359,55.807865,45.995216,70.70584,64.10923,133.89795,92.49788,223.45502,178.25873
154,65.32267,8408120.875,48.8481408974858,59.34166,46.580585,74.50314,68.50335,136.66875,92.89036,227.38835,182.24466
199,78.22227,2374207.58984375,39.10903322113943,40.34361,24.865116,60.330738,52.38828,120.17685,75.351,211.93985,166.66138
195,65.81327,2088931.025390625,43.03445828181616,64.88835,52.983185,80.476,73.55596,140.79688,96.96556,233.3117,186.61502
136,70.42937,7225374.53125,34.95683024058031,59.47024,48.7535,78.30943,69.29943,136.76613,94.316605,231.19257,182.94763
166,73.99781,4614206.03125,35.744297239647196,64.17994,51.8164,88.92634,77.19891,140.28595,96.24766,241.20378,189.65504
186,70.4911,6195086.7421875,37.75314459429588,39.05373,32.13112,55.10497,47.94485,118.87932,82.07254,205.64346,161.806
175,72.8217,9955006.25,45.12198905726979,57.782528,46.525078,79.91988,67.73428,135.46509,92.85176,232.77417,181.561
282,114.26077,22058315.390625,46.520852284385604,59.42034,47.25159,74.08325,67.80384,136.73552,93.334114,226.96274,181.62651
182,69.335495,5794868.625,40.54619008332888,58.19528,47.253704,75.31581,66.96892,135.78009,93.33757,228.20883,180.8692
180,78.07271,3696720.46875,57.214244088010986,54.099056,43.09803,70.637955,63.662807,132.5223,90.517105,223.39056,177.84671
178,64.51822,929626.380859375,48.88825797242243,48.380196,37.182102,62.83111,57.1284,127.67726,86.16592,214.83444,171.53883
180,62.49208,6459010.3125,47.94966283526533,61.09695,51.28099,74.75473,68.779236,138.00296,95.91893,227.64005,182.49243
187,92.74721,3299205.9375,64.26085906531674,54.026703,41.42207,70.465645,62.973568,132.458,89.33027,223.20518,177.20828
201,67.980415,2161783.265625,41.515448578849835,64.75487,54.829998,75.67911,71.251236,140.70059,98.08,228.58304,184.65506
199,72.36368,9286933.5546875,39.192446358482144,54.601006,34.813446,72.59175,63.85729,132.92413,84.29666,225.42535,178.0344
208,69.46387,6074486.03125,47.72835221824393,50.098755,39.928055,64.40417,58.42398,129.16714,88.24077,216.61682,172.82944
162,63.129456,3486823.76953125,49.341469033727094,62.169754,51.154922,86.60296,72.97466,138.81,95.839134,239.0858,186.1238
173,65.525314,10993918.8828125,44.74869607911777,61.14058,44.337696,73.054634,68.78915,138.03949,91.37654,225.90979,182.50241
181,69.60443,7089873.2265625,44.09519371086193,69.385155,54.073387,85.630615,79.07548,143.98038,97.628265,238.18216,191.17102
181,71.15225,676563.7268066406,40.17823753581502,53.79423,37.84956,74.77931,65.858116,132.27643,86.68172,227.6669,179.86612
183,75.73584,8458129.18359375,43.46046914069943,66.88537,55.97552,79.268776,73.41138,142.23668,98.75887,232.1338,186.50175
260,86.5278,12269765.625,36.97209476099001,16.377117,10.85444,61.445557,46.73269,88.978905,57.160603,213.24083,160.43895
178,60.393456,4786664.40234375,54.64156999826231,35.950832,25.0165,67.45181,55.267723,115.64467,75.50882,219.97305,169.66147
219,70.300064,25830738.609375,41.27396173124392,55.75774,46.16477,72.79058,64.86763,133.86362,92.61347,225.62753,178.96439
275,72.46698,21729887.6953125,50.133975778345665,29.031464,24.434721,37.449238,32.965225,107.691025,74.91794,180.79593,142.80789
177,52.462788,6607472.2265625,68.08318670934844,60.20614,49.432537,71.68406,67.35311,137.33463,94.74765,224.48666,181.21747
175,63.505356,12797356.25,45.1450164444053,66.41183,53.672516,82.22352,75.498314,141.8988,97.38161,234.99295,188.24866
172,57.932945,11315382.8125,53.50355475193915,57.167145,41.475925,74.03291,65.29691,134.98141,89.36345,226.91183,179.36295
188,68.36481,25442935.9375,44.487378334249904,71.88884,55.70679,90.23942,82.844795,145.69522,98.599014,242.38065,194.16434
152,65.40509,9839218.875,38.641678551650195,49.333923,37.81541,73.39777,62.47775,128.50803,86.65321,226.25763,176.74341
173,60.983143,4248693.822265625,45.94166116357516,62.85646,50.762356,85.58459,74.42664,139.32153,95.59265,238.1453,187.34814
181,72.77395,2080206.486328125,40.81977795702639,61.276978,53.477127,71.69028,67.13227,138.134,97.26633,224.4896,181.02747
179,58.052296,13578938.6015625,55.00203520737323,60.621902,51.79644,71.0692,66.0369,137.64264,96.23565,223.83719,180.02617
175,64.58673,5438423.73046875,45.4736922786475,61.581665,50.5895,77.7035,69.81922,138.36667,95.48224,230.60223,183.4011
189,117.04242,10273271.44921875,46.92391458271172,32.045055,24.6331,65.48048,41.05752,111.295654,75.12152,217.81644,153.65927
187,83.961624,6283552.0859375,56.22593452216357,57.251663,47.719856,70.80553,64.18092,135.04297,93.640686,223.56775,178.3229
198,70.344604,6196239.84375,42.59294896761449,62.515614,53.238052,73.7188,69.76944,139.06126,97.12104,226.59265,183.36174
174,72.318436,4682679.84375,42.45385247352412,59.932117,38.81783,79.979645,71.45768,137.11526,87.41124,232.83356,184.83273
143,65.37966,11772921.875,47.700652982133015,55.01765,46.535995,70.663506,63.521465,133.26965,92.8593,223.41907,177.72075
169,66.41728,3422613.74609375,46.52867112145075,57.994484,40.362434,77.974365,70.3433,135.62158,88.56157,230.86746,183.86478
153,66.20012,4334264.384765625,42.37598231254498,60.86488,50.01384,78.28729,69.22269,137.82669,95.11752,231.17502,182.88043
206,69.479126,1635782.228515625,41.52128331077253,39.92528,32.11202,61.518295,52.645832,119.756195,82.05699,213.32458,166.93442
208,114.54847,39618553.0,46.95634088404621,45.26531,35.96091,74.26938,56.772606,124.87703,85.217026,227.14609,171.189
212,72.44669,37598216.5625,41.319610122362754,66.651,53.175045,83.9174,77.33658,142.0708,97.08183,236.58728,189.76982
184,78.303345,7565680.375,37.80158352234566,60.195934,48.41592,76.71673,68.94241,137.31598,94.093765,229.61284,182.63405
147,59.458733,5129362.30078125,53.02699369704901,72.14847,57.833138,90.25209,82.312996,145.86806,99.836716,242.40405,193.75105
169,67.73817,5302932.171875,40.22943385921324,54.144615,43.27574,67.11712,60.62496,132.56122,90.6398,219.60522,174.97827
191,62.426174,7163441.5703125,47.35213673653624,57.418427,45.20101,80.12363,70.510735,135.17538,91.967155,232.96724,184.00195
225,73.43408,10916985.9375,42.99323308173407,61.288216,51.338604,76.33783,69.62576,138.15457,95.94896,229.23734,183.23221
165,67.226555,5967745.13671875,44.37471940932416,40.799625,32.6759,70.995445,59.389393,120.62549,82.537964,223.75703,173.77798
175,66.37811,3144177.83203125,45.92311105430739,26.221033,21.427149,64.56574,33.468666,104.09556,71.70508,216.78705,143.54001
281,454.05948,101851620.03125,78.33428841948779,54.97272,45.24811,66.50807,61.261414,133.23607,91.99452,218.9435,175.57668
203,60.939835,3047195.1357421875,49.07171738655195,44.416924,34.412663,69.275314,61.241547,124.08911,83.97443,221.9401,175.56299
171,61.858414,21156030.4921875,49.54523905372367,52.72095,42.881817,68.286644,60.47741,131.387,90.362305,220.88281,174.83353
194,80.80681,5139828.421875,54.02504799208303,45.942802,35.123524,64.221306,56.29842,125.49305,84.55125,216.40486,170.71005
175,67.77555,8846881.640625,41.75293250835053,57.82236,46.97069,75.868835,67.24099,135.48947,93.14778,228.76645,181.11423
196,71.27193,1056055.08203125,44.933772880902175,70.62379,52.665146,87.84195,79.984055,144.83908,96.77075,240.22043,191.90607
183,60.876907,5534840.00390625,52.43299062479056,61.79767,51.972042,71.61422,67.69994,138.5258,96.34815,224.40489,181.5302
208,135.9689,18716407.125,61.79987745550653,55.19067,44.964077,69.60077,62.606136,133.40099,91.80349,222.29216,176.86403
169,60.952545,3473180.724609375,55.9667564901813,38.389805,31.358614,55.097984,46.779465,118.20188,81.41313,205.6279,160.48407
182,61.123688,6241751.8515625,48.49685123879823,45.203938,38.0621,57.789326,52.505447,124.81698,86.84517,208.92657,166.78862
151,63.25432,18351446.4296875,43.945495138509365,69.794304,56.569973,89.50611,80.41655,144.2605,99.10897,241.73514,192.25209
180,66.93693,13841007.1875,45.45243478764367,33.486893,27.007565,41.927162,37.928257,112.938515,77.460014,187.73112,149.64886
175,68.82625,7189706.15234375,42.15953789763578,52.962414,46.576717,64.22218,58.993294,131.57959,92.88608,216.40439,173.39023
167,65.30182,6059155.3203125,45.097492319158526,54.28365,45.44711,67.87984,61.47387,132.67587,92.12988,220.43661,175.78021
180,56.814262,3608246.6015625,69.37614019333304,53.226143,35.877388,73.00978,64.4292,131.80664,85.1499,225.85623,178.56
181,59.312172,4727332.546875,48.44340941774872,62.835716,51.27154,78.92534,71.94231,139.30206,95.91075,231.79858,185.24149
260,86.99565,117537420.0,32.57973429778184,61.178616,51.302082,74.65729,68.31521,138.06711,95.93239,227.5426,182.0798
176,65.18449,732484.7578125,43.43469808858898,35.02758,29.818993,59.051926,40.672302,114.648346,80.0553,210.43823,153.1702
182,76.734795,2358749.50390625,39.548868973832555,54.86869,27.714611,78.51626,69.47081,133.14867,78.12928,231.39899,183.10027
162,61.29677,25923938.625,45.961983271503854,63.737446,37.56104,82.42453,74.87006,139.95857,86.45951,235.18219,187.72792
238,75.14741,41631369.0625,40.97134216627825,58.57111,46.283478,83.62797,72.07117,136.07687,92.69205,236.32047,185.35631
176,62.38101,17887152.25,51.235656815316375,59.99866,47.77497,77.68303,69.70391,137.17496,93.67531,230.57974,183.30295
203,156.27841,8995672.21875,66.78146934919522,58.987232,45.403374,79.551094,70.34906,136.39398,92.10103,232.41687,183.8631
187,65.722626,1150168.1533203125,43.4249110579472,53.91332,42.507023,72.09292,65.05079,132.3646,90.09912,224.91342,179.12833
186,69.15119,6074104.27734375,48.061961554201055,39.372498,29.247921,54.86922,47.150013,119.2027,79.540085,205.34772,160.90497
188,66.4434,9887069.8125,44.13078015213347,64.014015,49.655064,86.73813,75.49543,140.17029,94.892654,239.20895,188.24042
178,63.477932,5174558.0390625,46.75437604853154,44.99327,36.08467,63.687828,54.941486,124.62416,85.31061,215.80786,169.3219
176,57.882805,8302704.4375,60.79911972211748,41.142845,32.027706,58.601246,49.511265,120.9632,81.98438,209.89658,163.548
175,61.834034,6189568.84765625,44.91201114531822,59.267033,27.84931,76.85464,70.14295,136.60895,78.25304,229.75833,183.694
157,74.20132,1267389.4760742188,43.4034474774722,54.536648,46.330765,66.69955,61.575397,132.87921,92.72487,219.15753,175.88571
159,69.468094,6900731.671875,42.24664546131888,60.783344,48.707775,74.38202,68.11494,137.76237,94.28724,227.25978,181.89555
172,65.562904,1330860.162109375,50.1348133707382,51.147797,42.79431,65.41424,57.636627,130.06818,90.30141,217.74377,172.04333
176,62.293785,18844072.5,44.871142548343364,54.866566,37.060722,70.60977,64.85676,133.13849,86.072205,223.36005,178.94794
190,70.389046,781207.63671875,39.71542140360121,51.930374,44.444393,64.00381,58.203133,130.71948,91.44646,216.15862,172.61238
129,64.70989,1920551.244140625,44.90616573147974,70.34019,56.334064,85.20622,77.97219,144.63766,98.969315,237.79416,190.28891
169,67.96539,2039605.216796875,40.699151077602345,60.794792,49.239094,77.06174,70.665146,137.78082,94.62478,229.96342,184.14532
177,61.963116,468654.25634765625,48.065306424079154,54.611416,44.21165,74.19138,66.41857,132.93198,91.28949,227.07108,180.37537
169,68.20822,2191062.0595703125,38.49629490846733,46.957897,36.668514,67.47812,60.028236,126.41365,85.77126,220.00049,174.39146
139,108.19754,13736620.703125,61.85881851227337,50.722157,41.142155,63.780296,57.38758,129.7059,89.12318,215.90733,171.79976
202,65.41427,9275582.765625,45.973925290762644,36.342724,29.41023,45.78741,40.843533,116.06464,79.691086,193.3335,153.39313
193,105.344955,2286675.30859375,41.356160741176154,54.88063,44.088333,69.817665,63.012,133.15302,91.201355,222.51779,177.24359
181,67.89363,664075.0361328125,45.20357057765183,40.28022,31.237818,62.521183,53.07875,120.10979,81.30879,214.48062,167.39307
186,64.95008,686103.140625,43.93943502362442,51.084034,38.13439,72.345215,63.366905,130.01068,86.8999,225.17053,177.57764
173,70.18662,5062426.69140625,40.90030663708785,60.608776,49.56443,77.61598,69.46769,137.63843,94.83392,230.50629,183.09433
191,71.03418,2630955.61328125,42.75520658855115,37.808468,31.215586,59.357834,43.93685,117.60243,81.29157,210.80417,157.16649
172,68.14092,5393014.3125,39.07440912211197,55.384235,44.036617,74.06375,63.899715,133.56674,91.168945,226.9415,178.06482
201,66.89251,7812136.6640625,47.91882835930074,52.91172,44.477272,69.35908,61.485996,131.53998,91.470535,222.02502,175.79376
216,72.62417,8543950.03125,39.39622753691811,66.405106,52.669655,81.501205,75.74974,141.89201,96.77508,234.29826,188.45152
158,63.77877,8147755.109375,49.48435279838466,55.19479,45.701927,69.96039,63.573635,133.41122,92.30492,222.67398,177.75931
182,155.98311,25301887.40625,52.371196162585406,60.667583,48.808987,78.92783,72.55814,137.6742,94.350784,231.80603,185.77762
180,563.19775,56910740.625,82.81081071390227,26.079525,19.651829,67.300156,53.5365,103.90763,69.67076,219.80495,167.86252
185,69.21447,11981624.00390625,40.09628608990021,50.114132,39.829475,68.824715,58.6501,129.18085,88.1639,221.45192,173.053
141,65.118744,3268734.978515625,40.19443861416418,65.3723,53.578896,86.095985,75.76274,141.14693,97.32493,238.61354,188.47005
159,71.22712,7251257.73046875,48.84275280891859,65.567566,54.69343,75.70107,71.13196,141.28537,97.995255,228.59738,184.5458
155,64.35712,9234085.64453125,43.84117452788389,62.71214,50.440945,80.43966,72.54895,139.20322,95.386696,233.26907,185.75888
267,199.65929,83115297.75,47.036975357491364,56.71119,46.240494,72.25181,65.3896,134.61957,92.66484,225.08005,179.43832
180,70.382545,7972301.25,44.66470818472413,51.978725,41.20847,68.72965,62.40681,130.77164,89.17186,221.35199,176.66772
180,92.81626,6353306.015625,42.61061976775493,39.97174,13.691808,69.99532,62.027367,119.803535,61.762707,222.70952,176.30925
157,65.20539,7431495.03515625,41.46861753464148,46.952114,34.86892,65.3473,57.453064,126.40404,84.34039,217.66217,171.86755
151,67.585556,2573474.125,43.77361667262099,49.946537,38.731922,79.55573,66.273,129.03993,87.35214,232.41962,180.24918
182,63.018177,1149537.1494140625,50.068183490584865,58.885307,46.774235,75.89286,68.96316,136.31972,93.01975,228.79433,182.65614
180,61.953835,1069659.84375,47.25662879262284,53.230232,43.415718,69.92655,61.31155,131.8012,90.73704,222.63051,175.63094
170,67.4574,3024655.60546875,43.55066335109389,45.841305,36.5617,72.275536,65.00593,125.40442,85.6849,225.10568,179.09122
164,70.29665,7656363.0625,40.09107368795609,67.87954,51.789913,90.6515,81.39942,142.93124,96.23529,242.75687,193.03433
